Station ID,Data Source,Station Name,Latitude,Longitude,Elevation(m),Station history
ONR-3411,Ontario Ministry of Natural Ressources,TEESWATER,43.96666667,-81.31666667,300,TEESWATER 43 58 81 19 300 19790215 20031216 214
ONR-3412,Ontario Ministry of Natural Ressources,TRAVERSTON,44.3,-80.73333333,396,TRAVERSTON 44 18 80 44 396 19790201 20030102 6
ONR-3413,Ontario Ministry of Natural Ressources,NORMANBY,44.08333333,-80.81666667,389,NORMANBY 44 5 80 49 389 19810106 20031216 198
ONR-3414,Ontario Ministry of Natural Ressources,EGREMONT,44.15,-80.68333333,457,EGREMONT 44 9 80 41 457 19810106 20031216 205
ONR-3415,Ontario Ministry of Natural Ressources,BERVIE,44.15,-81.55,251,BERVIE 44 9 81 33 251 19830114 20031216 178
ONR-3416,Ontario Ministry of Natural Ressources,NORTH BRUCE,44.38333333,-81.41666667,236,NORTH BRUCE 44 23 81 25 236 19830114 20031216 184
ONR-3417,Ontario Ministry of Natural Ressources,TIVERTON,44.25,-81.5,263,TIVERTON 44 15 81 30 263 19830114 20031216 181
ONR-3418,Ontario Ministry of Natural Ressources,MOUNT FOREST,44.25,-81.5,263,MOUNT FOREST 44 15 81 30 263 19861201 20031216 155
ONR-3501,Ontario Ministry of Natural Ressources,BOURGET,45.38333333,-75.15,68,BOURGET 45 23 75 9 68 19750116 20031216 152
ONR-3502,Ontario Ministry of Natural Ressources,FELTON,45.21666667,-75.33333333,79,FELTON 45 13 75 20 79 19750115 20031216 143
ONR-3503,Ontario Ministry of Natural Ressources,SPENCERVILLE,44.85,-75.55,99,SPENCERVILLE 44 51 75 33 99 19750115 20031216 142
ONR-3504,Ontario Ministry of Natural Ressources,WILLIAMSBURG,45,-75.25,84,WILLIAMSBURG 45 0 75 15 84 19800102 20031216 115
ONR-3505,Ontario Ministry of Natural Ressources,ST.ISIDORE,45.38333333,-74.93333333,61,ST.ISIDORE 45 23 74 56 61 19800102 20031216 116
ONR-3506,Ontario Ministry of Natural Ressources,BEAR BROOK,45.4,-75.36666667,68,BEAR BROOK 45 24 75 22 68 19800102 20031216 120
ONR-3601,Ontario Ministry of Natural Ressources,STRATHROY,42.95,-81.68333333,236,STRATHROY 42 57 81 41 236 19730103 19751201 5
ONR-3602,Ontario Ministry of Natural Ressources,CAMPBELL,42.83333333,-81.83333333,213,CAMPBELL 42 50 81 50 213 19730103 20031216 219
ONR-3603,Ontario Ministry of Natural Ressources,HENDERSON,42.86666667,-82.18333333,198,HENDERSON 42 52 82 11 198 19760105 20031216 188
ONR-3604,Ontario Ministry of Natural Ressources,WARWICK,43,-81.95,213,WARWICK 43 0 81 57 213 19730103 20031216 219
ONR-3605,Ontario Ministry of Natural Ressources,ADELAIDE,42.98333333,-81.61666667,236,ADELAIDE 42 59 81 37 236 19640106 19720315 25
ONR-3606,Ontario Ministry of Natural Ressources,MCKEOUGH,42.7,-82.4,183,MCKEOUGH 42 42 82 24 183 19851129 20031216 129
ONR-3607,Ontario Ministry of Natural Ressources,CLARK,42.91666667,-81.61666667,230,CLARK 42 55 81 37 230 19920115 20031216 88
ONR-3701,Ontario Ministry of Natural Ressources,ARVA,43.06666667,-81.3,279,ARVA 43 4 81 18 279 19640117 19971202 232
ONR-3702,Ontario Ministry of Natural Ressources,BORNHOLM,43.55,-81.15,350,BORNHOLM 43 33 81 9 350 19570116 20031216 299
ONR-3703,Ontario Ministry of Natural Ressources,CRAMPTON,42.96666667,-80.93333333,280,CRAMPTON 42 58 80 56 280 19570116 20031216 289
ONR-3704,Ontario Ministry of Natural Ressources,EMBRO,43.15,-80.93333333,323,EMBRO 43 9 80 56 323 19570116 20031216 300
ONR-3705,Ontario Ministry of Natural Ressources,FANSHAWE,43.05,-81.18333333,259,FANSHAWE 43 3 81 11 259 19570116 20031216 295
ONR-3706,Ontario Ministry of Natural Ressources,FULLERTON,43.4,-81.21666667,338,FULLERTON 43 24 81 13 338 19570116 20031216 296
ONR-3707,Ontario Ministry of Natural Ressources,MEDINA,43.18333333,-81.05,347,MEDINA 43 11 81 3 347 19640117 20031216 264
ONR-3708,Ontario Ministry of Natural Ressources,ROSTOCK,43.46666667,-81.01666667,368,ROSTOCK 43 28 81 1 368 19570116 20031216 302
ONR-3709,Ontario Ministry of Natural Ressources,SEBRINGVILLE,43.4,-81.01666667,362,SEBRINGVILLE 43 24 81 1 362 19570116 20031216 297
ONR-3710,Ontario Ministry of Natural Ressources,WILDWOOD,43.26666667,-81.06666667,330,WILDWOOD 43 16 81 4 330 19780201 20031216 181
ONR-3711,Ontario Ministry of Natural Ressources,WOODHAM,43.3,-81.33333333,300,WOODHAM 43 18 81 20 300 19780201 20031216 178
ONR-3712,Ontario Ministry of Natural Ressources,WOODSTOCK,43.15,-80.76666667,292,WOODSTOCK 43 9 80 46 292 19570131 20031216 286
ONR-3713,Ontario Ministry of Natural Ressources,HYDE PARK,42.98333333,-81.33333333,-99999,HYDE PARK 42 59 81 20 -999 19980115 20031216 31
ONR-3714,Ontario Ministry of Natural Ressources,ELGINFIELD,43.15,-81.3,-99999,ELGINFIELD 43 9 81 18 -999 19980115 20031216 29
ONR-3801,Ontario Ministry of Natural Ressources,CAMPBELLFORD,44.28333333,-77.8,137,CAMPBELLFORD 44 17 77 48 137 19760102 20031216 213
ONR-3802,Ontario Ministry of Natural Ressources,HUNTINGDON,44.35,-77.45,143,HUNTINGDON 44 21 77 27 143 19760102 20031216 213
ONR-3803,Ontario Ministry of Natural Ressources,ORLAND,44.13333333,-77.81666667,137,ORLAND 44 8 77 49 137 19760102 20031216 213
ONR-3901,Ontario Ministry of Natural Ressources,BRIGHTON,44.05,-77.75,151,BRIGHTON 44 3 77 45 151 19760102 20031216 214
ONR-4001,Ontario Ministry of Natural Ressources,MOUNT HOPE,43.13333333,-79.93333333,216,MOUNT HOPE 43 8 79 56 216 19730201 20030415 205
ONR-4002,Ontario Ministry of Natural Ressources,SOUTHCOTE,43.18333333,-79.95,240,SOUTHCOTE 43 11 79 57 240 19730201 19830330 74
ONR-4003,Ontario Ministry of Natural Ressources,WAINFLEET,42.93333333,-79.45,177,WAINFLEET 42 56 79 27 177 19780315 19860401 66
ONR-4004,Ontario Ministry of Natural Ressources,BINBROOK,43.11666667,-79.85,213,BINBROOK 43 7 79 51 213 19850115 19961130 83
ONR-4005,Ontario Ministry of Natural Ressources,CHIPPAWA,42.98333333,-79.51666667,180,CHIPPAWA 42 59 79 31 180 19850115 20030415 124
ONR-4006,Ontario Ministry of Natural Ressources,STEVENSVILLE,42.93333333,-79.06666667,180,STEVENSVILLE 42 56 79 4 180 19901115 19961130 40
ONR-4007,Ontario Ministry of Natural Ressources,VIRGIL,43.2,-79.11666667,96,VIRGIL 43 12 79 7 96 19901130 19961130 32
ONR-4101,Ontario Ministry of Natural Ressources,BLACK R,43.93333333,-77.1,98,BLACK R 43 56 77 6 98 19831219 20030314 93
ONR-4102,Ontario Ministry of Natural Ressources,DEMORESTVILL,44.1,-77.2,107,DEMORESTVILL 44 6 77 12 107 19831219 20030314 91
ONR-4103,Ontario Ministry of Natural Ressources,CONSECON,44.05,-77.3,110,CONSECON 44 3 77 18 110 19831219 20030317 90
ONR-4104,Ontario Ministry of Natural Ressources,LANE CREEK,43.88333333,-77.31666667,91,LANE CREEK 43 53 77 19 91 19831219 20030317 92
ONR-4105,Ontario Ministry of Natural Ressources,BLOOMFIELD,44,-77.21666667,96,BLOOMFIELD 44 0 77 13 96 19831219 19890315 33
ONR-4106,Ontario Ministry of Natural Ressources,MARSH CREEK,44,-77.13333333,116,MARSH CREEK 44 0 77 8 116 19831219 20030317 94
ONR-4301,Ontario Ministry of Natural Ressources,APPLE HILL,45.21666667,-74.76666667,91,APPLE HILL 45 13 74 46 91 19780301 20031216 177
ONR-4302,Ontario Ministry of Natural Ressources,NEWINGTON,45.08333333,-74.98333333,91,NEWINGTON 45 5 74 59 91 19780301 20031216 175
ONR-4401,Ontario Ministry of Natural Ressources,KENDAL,44.05,-78.58333333,290,KENDAL 44 3 78 35 290 19781228 20030328 166
ONR-4501,Ontario Ministry of Natural Ressources,CAMPBELLCROF,44.06666667,-78.35,198,CAMPBELLCROF 44 4 78 21 198 19781228 20030214 63
ONR-4502,Ontario Ministry of Natural Ressources,CAMPBELLCR 2,44.06666667,-78.38333333,180,CAMPBELLCR 2 44 4 78 23 180 19880115 20030329 102
ONR-4601,Ontario Ministry of Natural Ressources,HARWOOD,44.1,-78.16666667,297,HARWOOD 44 6 78 10 297 19781228 20030328 169
ONR-4602,Ontario Ministry of Natural Ressources,CAMBORNE,44.05,-78.18333333,229,CAMBORNE 44 3 78 11 229 19800201 20030328 156
ONR-4603,Ontario Ministry of Natural Ressources,STARKVILLE,43.98333333,-78.51666667,168,STARKVILLE 43 59 78 31 168 19800201 20030328 160
ONR-4701,Ontario Ministry of Natural Ressources,ASHBURN,44,-79.01666667,267,ASHBURN 44 0 79 1 267 19790201 20031216 183
ONR-4801,Ontario Ministry of Natural Ressources,MOUNT CARMEL,44.01666667,-78.88333333,273,MOUNT CARMEL 44 1 78 53 273 19790201 19831201 29
ONR-4802,Ontario Ministry of Natural Ressources,RAGLAN,44.03333333,-78.93333333,305,RAGLAN 44 2 78 56 305 19811215 20031216 169
ONR-4901,Ontario Ministry of Natural Ressources,STEPHEN'S G1,43.95,-78.7,144,STEPHEN'S G1 43 57 78 42 144 19790201 19831201 7
ONR-4902,Ontario Ministry of Natural Ressources,STEPHEN'S G2,43.96666667,-78.68333333,146,STEPHEN'S G2 43 58 78 41 146 19790201 20031216 185
ONR-4903,Ontario Ministry of Natural Ressources,LONG SAULT,44.05,-78.76666667,312,LONG SAULT 44 3 78 46 312 19801215 20031216 181
ONR-5001,Ontario Ministry of Natural Ressources,VITTORIA,42.75,-80.33333333,222,VITTORIA 42 45 80 20 222 19841214 20031202 120
ONR-5101,Ontario Ministry of Natural Ressources,BACKUS,42.65,-80.46666667,204,BACKUS 42 39 80 28 204 19841214 20031202 107
ONR-5201,Ontario Ministry of Natural Ressources,TILLSONBURG,42.86666667,-80.71666667,219,TILLSONBURG 42 52 80 43 219 19841214 20031202 110
ONR-5202,Ontario Ministry of Natural Ressources,NORWICH,42.98333333,-80.6,259,NORWICH 42 59 80 36 259 19841214 20031202 119
ONR-5301,Ontario Ministry of Natural Ressources,LITTLE LAKE,42.96666667,-80.48333333,253,LITTLE LAKE 42 58 80 29 253 19841214 20031202 105
ONR-5401,Ontario Ministry of Natural Ressources,WATERFORD,42.93333333,-80.33333333,232,WATERFORD 42 56 80 20 232 19841214 20031202 118
ONR-6001,Ontario Ministry of Natural Ressources,MARTEN RIVER,46.73333333,-79.8,305,MARTEN RIVER 46 44 79 48 305 19800301 20030415 219
ONR-6002,Ontario Ministry of Natural Ressources,AFTON,46.96666667,-80.33333333,351,AFTON 46 58 80 20 351 19800314 20030415 201
ONR-6003,Ontario Ministry of Natural Ressources,DANA TWP,46.7,-80.28333333,259,DANA TWP 46 42 80 17 259 19810113 20030415 200
ONR-6004,Ontario Ministry of Natural Ressources,FELIX,47.23333333,-81.4,411,FELIX 47 14 81 24 411 19810302 20030415 171
ONR-6005,Ontario Ministry of Natural Ressources,CORBIEL,46.26666667,-79.3,222,CORBIEL 46 16 79 18 222 19871217 20031216 173
ONR-6006,Ontario Ministry of Natural Ressources,HOSPITAL,46.4,-79.45,355,HOSPITAL 46 24 79 27 355 19881201 20031216 162
ONR-6007,Ontario Ministry of Natural Ressources,THOR LAKE,47.1,-81.26666667,427,THOR LAKE 47 6 81 16 427 19890301 19890501 10
ONR-6008,Ontario Ministry of Natural Ressources,GIBBONS TWP,46.55,-80.06666667,256,GIBBONS TWP 46 33 80 4 256 19890303 20030415 106
ONR-6101,Ontario Ministry of Natural Ressources,CHAUDIERE  D,46.11666667,-80.03333333,198,CHAUDIERE D 46 7 80 2 198 19811215 20031216 214
ONR-6102,Ontario Ministry of Natural Ressources,BURWASH,46.26666667,-80.75,241,BURWASH 46 16 80 45 241 19870216 19890501 26
ONR-6201,Ontario Ministry of Natural Ressources,GORDON CHUTE,46.48333333,-81.96666667,366,GORDON CHUTE 46 29 81 58 366 19800304 19860314 43
ONR-6202,Ontario Ministry of Natural Ressources,SEARCHMONT,46.81666667,-84,281,SEARCHMONT 46 49 84 0 281 19830228 20031216 194
ONR-6203,Ontario Ministry of Natural Ressources,RITCHIE FALL,46.76666667,-82.28333333,465,RITCHIE FALL 46 46 82 17 465 19851216 19930501 64
ONR-6301,Ontario Ministry of Natural Ressources,TEMAGAMI,47.05,-79.81666667,298,TEMAGAMI 47 3 79 49 298 19820115 20030415 199
ONR-6302,Ontario Ministry of Natural Ressources,HERRIDGE,46.98333333,-79.8,321,HERRIDGE 46 59 79 48 321 19871215 19880415 10
ONR-6401,Ontario Ministry of Natural Ressources,MCFARLANE  LAKE,46.41666667,-80.95,230,MCFARLANE LAKE 46 25 80 57 230 19820201 19931230 100
ONR-6402,Ontario Ministry of Natural Ressources,CAPREOL PARK,46.71666667,-80.95,310,CAPREOL PARK 46 43 80 57 310 19821214 20030401 159
ONR-6403,Ontario Ministry of Natural Ressources,NIKLEDALE,46.53333333,-80.98333333,270,NIKLEDALE 46 32 80 59 270 19821215 19840415 9
ONR-6404,Ontario Ministry of Natural Ressources,OFFSET RD.,46.65,-81.21666667,270,OFFSET RD. 46 39 81 13 270 19821215 19971216 117
ONR-6405,Ontario Ministry of Natural Ressources,STOBIE DAM,46.53333333,-81.28333333,260,STOBIE DAM 46 32 81 17 260 19821215 20030401 153
ONR-6406,Ontario Ministry of Natural Ressources,ESTAIRE,46.3,-80.81666667,250,ESTAIRE 46 18 80 49 250 19910301 20030102 23
ONR-6407,Ontario Ministry of Natural Ressources,GARSON,46.51666667,-80.85,-99999,GARSON 46 31 80 51 -999 19980203 20030401 33
ONR-6501,Ontario Ministry of Natural Ressources,DUMP CAMP,46.65,-82.81666667,320,DUMP CAMP 46 39 82 49 320 19800305 19860228 39
ONR-6502,Ontario Ministry of Natural Ressources,COBRA LAKE,46.76666667,-83.83333333,412,COBRA LAKE 46 46 83 50 412 19860401 19960328 66
ONR-6801,Ontario Ministry of Natural Ressources,COBOCONK,44.63333333,-78.83333333,265,COBOCONK 44 38 78 50 265 19861201 20031216 118
ONR-6802,Ontario Ministry of Natural Ressources,CAMERON,44.4,-78.76666667,250,CAMERON 44 24 78 46 250 19861201 20031216 118
ONR-6803,Ontario Ministry of Natural Ressources,PONTYPOOL,44.13333333,-78.68333333,275,PONTYPOOL 44 8 78 41 275 19861201 20031216 120
ONR-6804,Ontario Ministry of Natural Ressources,WOODVILLE,44.38333333,-79,264,WOODVILLE 44 23 79 0 264 19901115 20031216 89
ONR-6901,Ontario Ministry of Natural Ressources,PATTERSON,42.81666667,-82.5,226,PATTERSON 42 49 81 90 226 19910215 20031202 106
ONR-6902,Ontario Ministry of Natural Ressources,L. WHITTAKER,42.9,-80.95,273,L. WHITTAKER 42 54 80 57 273 19911202 20031202 105
ONR-7001,Ontario Ministry of Natural Ressources,EAGLE LAKE,45.11666667,-78.48333333,-99999,EAGLE LAKE 45 7 78 29 -999 19940329 20030311 55
ONR-7002,Ontario Ministry of Natural Ressources,CARNARVON,45,-78.88333333,-99999,CARNARVON 45 0 78 53 -999 19940315 20030325 56
ONR-7003,Ontario Ministry of Natural Ressources,LITTLE BOB LAKE,44.88333333,-78.78333333,-99999,LITTLE BOB LAKE 44 53 78 47 -999 19940315 20030325 56
ONR-7004,Ontario Ministry of Natural Ressources,SIBBALD PT.,44.31666667,-79.31666667,-99999,SIBBALD PT. 44 19 79 19 -999 19940315 20030325 55
ONR-7005,Ontario Ministry of Natural Ressources,EMILY PARK,44.31666667,-78.5,-99999,EMILY PARK 44 19 78 30 -999 19940315 20030325 56
SCD-AL001,Atmospheric Environment Service,AKAMINA PASS,49.01666667,-114.0833333,1800,AKAMINA PASS 49 1 114 5 1800 19850131 19850528 5; AKAMINA 49 1 114 5 1770 19820224 19820603 4; AKAMINA 49 1 114 5 1770 19830202 19830531 5; AKAMINA 49 1 114 5 1800 19840126 19840501 4
SCD-AL002,Atmospheric Environment Service,ALLISON PASS,49.73333333,-114.6166667,1980,ALLISON PASS 49 44 114 37 1980 19790328 19850430 16; ALLISON PASS 49 45 114 37 1982 19650304 19650407 2; ALLISON PASS 49 45 114 37 1982 19680304 19700401 4; ALLISON PASS 49 44 114 37 1982 19710405 19770329 7; ALLISON PASS 49 44 114 37 1981 19780327 19780327 1
SCD-AL003,Atmospheric Environment Service,BANFF,51.18333333,-115.5666667,1397,BANFF 51 11 115 34 1397 19791215 19950223 115; BANFF 51 11 115 34 1397 19661115 19770408 220; BANFF 51 11 115 34 1396 19771108 19790423 41
SCD-AL004,Atmospheric Environment Service,BARRHEAD NORTH,54.26666667,-114.35,671,BARRHEAD NORTH 54 16 114 21 671 19760302 19850329 23
SCD-AL005,Atmospheric Environment Service,BARRHEAD WEST,54.18333333,-114.8,671,BARRHEAD WEST 54 11 114 48 671 19760302 19850329 24
SCD-AL006,Atmospheric Environment Service,BEGANSON,55.23333333,-118.5166667,701,BEGANSON 55 14 118 31 701 19790226 19820331 9
SCD-AL007,Atmospheric Environment Service,BELLIS,54.11666667,-112.0833333,671,BELLIS 54 7 112 5 671 19810223 19850326 9; BELLIS 54 7 112 5 671 19760123 19790327 12; BELLIS 54 7 112 5 670 19800226 19800326 3
SCD-AL008,Atmospheric Environment Service,BENTLEY,52.48333333,-114.0666667,910,BENTLEY 52 29 114 4 910 19790226 19850327 15; BENTLEY 52 29 114 4 915 19760126 19770330 7; BENTLEY 52 29 114 4 914 19780228 19780328 3
SCD-AL009,Atmospheric Environment Service,BEZANSON,55.23333333,-118.5166667,701,BEZANSON 55 14 118 31 701 19760303 19850328 14
SCD-AL010,Atmospheric Environment Service,BLUE LAKE,49.21666667,-114.1166667,2073,BLUE LAKE 49 13 114 7 2073 19680305 19750401 8; BLUE LAKE 49 13 114 7 2073 19650407 19650407 1
SCD-AL011,Atmospheric Environment Service,BONNYVILLE NORTH,54.5,-110.6666667,550,BONNYVILLE NORTH 54 30 110 40 550 19790228 19850327 15; BONNYVILLE NORTH 54 30 110 40 549 19760122 19780327 9
SCD-AL012,Atmospheric Environment Service,BOW RIVER,51.41666667,-116.4666667,1550,BOW RIVER 51 25 116 28 1550 19830131 19850328 9; BOW RIVER 51 25 116 28 1550 19790131 19810401 9; BOW RIVER 51 25 116 28 1565 19820129 19820331 3
SCD-AL013,Atmospheric Environment Service,BOW RIVER,51.41666667,-116.1833333,1554,BOW RIVER 51 25 116 11 1554 19780202 19780331 3; BOW RIVER 51 25 116 11 1555 19620328 19640401 3; BOW RIVER COURSE 51 25 116 11 1555 19650329 19650329 1; BOW RIVER COURSE 1 51 25 116 11 1555 19660301 19660301 1; BOW RIVER 51 25 116 11 1555 19670125 19770329 33
SCD-AL014,Atmospheric Environment Service,BOW SUMMIT II,51.7,-116.4666667,2030,BOW SUMMIT II 51 42 116 28 2030 19810128 19840503 19; BOW SUMMIT 51 42 116 29 2027 19670413 19690410 6; BOW SUMMIT 51 43 116 29 2027 19700203 19700427 4; BOW SUMMIT 51 42 116 28 2027 19720201 19780329 21; BOW SUMMIT 51 42 116 28 2030 19790130 19800326 6
SCD-AL015,Atmospheric Environment Service,BOW SUMMIT NEW,51.11666667,-116.7666667,2080,BOW SUMMIT NEW 51 7 116 46 2080 19850130 19850529 5
SCD-AL016,Atmospheric Environment Service,BRAGG CREEK,50.91666667,-114.5833333,1524,BRAGG CREEK 50 55 114 35 1524 19760302 19770330 4
SCD-AL017,Atmospheric Environment Service,BRAZEAU RESERVOIR,52.95,-115.6833333,975,BRAZEAU RESERVOIR 52 57 115 41 975 19850225 19850325 3; BRAZEAU 52 57 115 41 976 19770216 19770328 4; BRAZEAU 52 57 115 41 975 19780227 19820329 15
SCD-AL018,Atmospheric Environment Service,BREED CREEK,-9.15,9.15,-99999,BREED CREEK -9 -9 -9 -9 -999 19650303 19650303 1
SCD-AL019,Atmospheric Environment Service,BROOKS,50.65,-112.05,762,BROOKS 50 39 112 3 762 19760303 19770317 2
SCD-AL020,Atmospheric Environment Service,BROWN CREEK,52.76666667,-116.4333333,1341,BROWN CREEK 52 46 116 26 1341 19810224 19850326 9; BROWN CREEK 52 46 116 26 1341 19770214 19790329 9; BROWN CREEK 52 46 116 26 1340 19800226 19800328 3
SCD-AL021,Atmospheric Environment Service,BRUCE SNOW PILLOW,53.28333333,-112.0666667,671,BRUCE SNOW PILLOW 53 17 112 4 671 19850205 19850326 4; BRUCE 53 17 112 4 671 19760128 19790326 13; BRUCE 53 17 112 4 670 19800228 19800328 3; BRUCE 53 17 112 4 671 19810225 19820331 6
SCD-AL022,Atmospheric Environment Service,CALGARY INT'L A,51.1,-114.0166667,1084,CALGARY INT'L A 51 6 114 1 1084 19800115 19850208 18; CALGARY A 51 6 114 1 1079 19661123 19680401 21; CALGARY 51 6 114 1 1079 19681115 19690401 15; CALGARY A 51 6 114 1 1079 19700115 19700415 8; CALGARY INT'L A 51 6 114 1 1079 19701201 19790301 81
SCD-AL023,Atmospheric Environment Service,CARBON,51.53333333,-113.15,915,CARBON 51 32 113 9 915 19760301 19770302 4
SCD-AL024,Atmospheric Environment Service,CARSTAIRS,51.58333333,-113.9666667,976,CARSTAIRS 51 35 113 58 976 19760126 19770329 5
SCD-AL025,Atmospheric Environment Service,CHATEAU LAWN,51.41666667,-116.2166667,1740,CHATEAU LAWN 51 25 116 13 1740 19790131 19850328 21; CHATEAU LAWN 51 25 116 13 1738 19670126 19750401 27
SCD-AL026,Atmospheric Environment Service,CLANDONALD,53.56666667,-110.8666667,640,CLANDONALD 53 34 110 52 640 19760123 19850327 25
SCD-AL027,Atmospheric Environment Service,COLD LAKE A,54.41666667,-110.2833333,541,COLD LAKE A 54 25 110 17 541 19791127 20000223 198; COLD LAKE A 54 25 110 17 544 19660101 19770322 203; COLD LAKE A 54 25 110 17 543 19771201 19790415 17
SCD-AL028,Atmospheric Environment Service,CONGLOMERATE CREEK,-9.15,9.15,-99999,CONGLOMERATE CREEK -9 -9 -9 -9 -999 19650303 19650303 1
SCD-AL029,Atmospheric Environment Service,CORONATION,52.21666667,-111.25,762,CORONATION 52 13 111 15 762 19850226 19850326 3; CORONATION NORTH EAST 52 13 111 15 762 19760120 19790330 12; CORONATION NORTH EAST 52 15 111 15 760 19800227 19800327 3; CORONATION NORTH EAST 52 13 111 15 762 19810226 19820401 6
SCD-AL030,Atmospheric Environment Service,CORONATION A,52.06666667,-111.45,791,CORONATION A 52 4 111 27 791 19800108 19940315 92; CORONATION 52 6 111 27 798 19651123 19770308 206; CORONATION 52 6 111 27 799 19771201 19790315 31
SCD-AL031,Atmospheric Environment Service,CRIMSON LAKE,52.41666667,-115.0333333,975,CRIMSON LAKE 52 25 115 2 975 19780228 19850325 18; CRIMSON LAKE 52 25 115 2 976 19760303 19770328 6
SCD-AL032,Atmospheric Environment Service,CUTHEAD LAKE,51.45,-115.75,2210,CUTHEAD LAKE 51 27 115 45 2210 19790328 19850529 23
SCD-AL033,Atmospheric Environment Service,DEER CREEK 1,51.66666667,-115.1333333,1433,DEER CREEK 1 51 40 115 8 1433 19740312 19740404 2; DEER CREEK 1 51 40 115 8 1433 19700204 19720316 6; DEER CREEK 1 OPEN 51 40 115 8 1433 19730313 19730313 1
SCD-AL034,Atmospheric Environment Service,DEER CREEK 2,51.66666667,-115.1333333,1433,DEER CREEK 2 51 40 115 8 1433 19740312 19740404 2; DEER CREEK 2 51 40 115 8 1433 19700204 19720304 5; DEER CREEK 2 BUSH 51 40 115 8 1433 19730313 19730313 1
