"Reporting_Year / Année_Déclaration","NPRI_ID / No_INRP","Company_Name / Dénomination_sociale_de_l'entreprise","Facility_Name / Installation","Address / Adresse","City / Ville","Province / Province","Latitude / Latitude","Longitude / Longitude","Datum / Datum","NAICS 4 Code / SCIAN 4 Chiffre","NAICS 4 Sector Name (English) / Nom de secteur SCIAN 4 (Anglais)","NAICS 4 Sector Name (French) / Nom de secteur SCIAN 4 (Français)","NAICS 6 Code / SCIAN 6 Chiffre","NAICS 6 Sector Name (English) / Nom de secteur SCIAN 6 (Anglais)","NAICS 6 Sector Name (French)","Key Industrial Sector (English)","Secteur_Industriel_Clé (French)","Units / Unités","TOTAL_ALL_RELEASES / Rejet_Total_Tout","Symbol / Symbole"
2022,21477,"Simplot Canada (II) Ltd.","Portage la Prairie","highway #1 and Simplot Road Highway West","Portage La Prairie","MB","49.9721","-98.3943",1983.00,3114,"Fruit and vegetable preserving and specialty food manufacturing","Mise en conserve de fruits et de légumes et fabrication de spécialités alimentaires",311410,"Frozen food manufacturing","Fabrication d'aliments congelés","Other Manufacturing","Autres fabrication
","Tonnes",71.23,1
2022,21543,"Hudbay Minerals","HBMS Chisel Lake Mine","1 395 Highway","Snow Lake","MB","54.83","-100.12",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212233,"Copper-zinc ore mining","Extraction de minerais de cuivre-zinc","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",2582.60,3
2022,22740,"City of Calgary","Pine Creek Wastewater Treatment Plant","3131 210 Avenue Southeast","Calgary","AB","50.8589","-113.9885",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1137.26,3
2022,23273,"SGO Mining Inc.","Seabee","202 2100 Airport Drive","Saskatoon","SK","55.6884","-103.6151",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",102.72,1
2022,24216,"Agnico Eagle Mines Ltd.","Division Meadowbank","540","Baker Lake","NU","65.0149","-96.0524",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.65,1
2022,25188,"Canadian Malartic GP","Mine Canadian Malartic GP","100 Chemin du Lac Mourier","Malartic","QC","48.124507","-78.129272",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",8.14,1
2022,25191,"Corp. of the City of Timmins","Mattagami Water Pollution Control Plan","551 Airport Road","Timmins","ON","48.49344","-81.35769",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",11.47,1
2022,25317,"City of Saint John","Eastern Wastewater Treatment Facility","441 Red Head Road","Saint John","NB","45.2649","-66.016",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",28.34,1
2022,25421,"City of Portage la Prairie","City of Portage la Prairie Water Pollution Control Facility","400 River  Road","Portage la Prairie","MB","49.954036","-98.269186",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",455.81,1
2022,26132,"Alamos Gold Incorporated","Young-Davidson","566 Hwy 566 Road West","Matachewan","ON","47.94722","-80.67722",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",118.57,1
2022,26403,"Fort Hills Energy L.P.","Fort Hills Oil Sands","90 kms north of Fort McMurray","Fort McMurray","AB","57.39207","-111.567907",1983.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211142,"Mined oil sands extraction","Extraction minière de sables bitumineux","Non-Conventional Oil Extraction (including Oilsands and Heavy Oil)","Extraction de pétrole par des méthodes non classiques (incluant sables bitumineux et huile loudre)
","Tonnes",2.66,1
2022,27063,"Rambler Metals & Mining L","Ming Copper-Gold Mine","418 Ming's Bight Road Highway","Ming's Bight","NL","49.89556","-56.08144",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.08,1
2022,27081,"The Corporation of the City of Orillia","Wastewater Treatment Centre","40 Kitchener Street","Orillia","ON","44.59085","-79.41309",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",34.72,1
2022,27120,"Corporation of the District of North Cowichan","Crofton STP","1575 Chaplin Street East","Crofton","BC","48.86625","-123.64288",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",11.29,1
2022,27853,"Rio Tinto Alcan Inc","Aluminerie Arvida - Centre technologique AP60","2685 Boulevard du Saguenay","Jonquière","QC","48.431927","-71.156743",1983.00,3313,"Alumina and aluminum production and processing","Production et transformation d'alumine et d'aluminium",331313,"Primary production of alumina and aluminum","Production primaire d'alumine et d'aluminium","Aluminum","Aluminum","Tonnes",1.8137e-05,1
2022,27917,"Veolia ES Canada Services Industriels Inc.","Veolia ES Canada Services Industriels inc.","7950 Av. Pion","St-Hyacinthe","QC","45.65029","-72.97023",1983.00,5629,"Remediation and other waste management services","Services d'assainissement et autres services de gestion des déchets",562910,"Remediation services","Services d'assainissement","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",4.72e-05,1
2022,28455,"Baffinland Iron Mines","Milne Port Site","NA","NA","NU","71.88444","-80.88611",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212210,"Iron ore mining","Extraction de minerais de fer","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",6.032e-06,1
2022,28456,"Baffinland Iron Mines","Mary River Mine Site","NA","NA","NU","71.3146","-79.28194",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212210,"Iron ore mining","Extraction de minerais de fer","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",7.29,1
2022,28761,"Vale Newfoundland and Labrador Limited","Long Harbour Operations","1 Nickel Road","Long Harbour","NL","47.40915","-53.81169",1983.00,3314,"Non-ferrous metal (except aluminum) production and processing","Production et transformation de métaux non ferreux (sauf l'aluminium)",331410,"Non-ferrous metal (except aluminum) smelting and refining","Fonte et affinage de métaux non ferreux (sauf l'aluminium)","Metals (Except Aluminum and Iron and Steel)","Métaux (sauf aluminium et fer et acier)
","Tonnes",0.55,1
2022,29030,"Matériaux Nano One Candiac Inc","Matériaux Nano One Candiac Inc","280 Liberté Avenue Northeast","Candiac","QC","45.372937","-73.524336",1983.00,3251,"Basic chemical manufacturing","Fabrication de produits chimiques de base",325189,"All other basic inorganic chemical manufacturing","Fabrication de tous les autres produits chimiques inorganiques de base","Chemicals","Produits chimiques
","Tonnes",0.29,1
2022,29381,"Coeur Silvertip Holdings Ltd.","Silvertip Mine","1084KM 1055 Dunsmuir Street","Vancouver","BC","59.92736","-130.34199",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212231,"Lead-zinc ore mining","Extraction de minerais de plomb-zinc","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",8.4907e-03,1
2022,29389,"Agnico Eagle Mines Ltd.","Meliadine Gold Project","Meliadine Mine","Rankin Inlet","NU","63.22418","-92.13443",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.03,1
2022,29518,"Corp. of the City of Timmins","Whitney-Tisdale WPCP","815 Gervais Street","South Porcupine","ON","48.50214","-81.16084",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",8.65,1
2022,29519,"Corp. of the City of Timmins","Bob's Lake Sewage Lagoon","300 Ida  Street","Porcupine","ON","48.49012","-81.15737",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",0.47,1
2022,29877,"GOLDCORP CANADA LTD.","Borden Gold Mine","Highway 101  East","Chapleau","ON","47.87057","-83.25873",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",6.018801e-03,1
2022,29897,"Silver Lake Ontario Inc.","Silver Lake Ontario Inc. - Sugar Zone Mine","113 Tukanee Lake Road","White River","ON","48.622573","-85.229848",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",15.73,1
2022,29899,"Exxonmobil Canada Properties - Hebron","Hebron Platform","Suburban Services   tonnes  Mobile Route Hebron Way Route Northwest","Canada","NL","45.535","-48.48556",1983.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211110,"Oil and gas extraction (except oil sands)","Extraction de pétrole et de gaz (à l'exception des sables bitumineux)","Conventional Oil and Gas extraction","Extraction de pétrole par des méthodes classiques
","Tonnes",74.59,1
2022,30610,"9124-8161 QUEBEC INC","group altech","2455 Halpern Street","St- Laurent","QC","45.488162","-73.74889",1983.00,3328,"Coating, engraving, cold and heat treating and allied activities","Revêtement, gravure, traitement thermique et par le froid, et activités analogues",332810,"Coating, engraving, cold and heat treating and allied activities","Revêtement, gravure, traitement thermique et par le froid, et activités analogues","Other Manufacturing","Autres fabrication
","Tonnes",3.872e-03,1
2022,30745,"St Barbara Limited","Touquoy Mine","409 Billybell Way, Mooseland Road","Middle Musquodoboit","NS","44.97361","-62.91917",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",35.44,1
2022,30798,"Copper Mountain Mine (BC) Ltd.","Copper Mountain Mine","6500 Copper Mountain Road","Princeton","BC","49.34556","-120.51",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212233,"Copper-zinc ore mining","Extraction de minerais de cuivre-zinc","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",0.02,1
2022,30807,"Eldorado Gold (Québec) Inc.","Eldorado Gold (Québec) Inc.","300 3e Avenue Est Avenue East","Val-d'Or","QC","48.094314","-77.585005",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",21.62,1
2022,30870,"Inland Technologies Canada Inc","Calgary Recycling Facility","7910  McCall Way Northeast","Calgary","AB","51.12324","-114.00123",1983.00,4881,"Support activities for air transportation","Activités de soutien au transport aérien",488119,"Other airport operations","Autres opérations aéroportuaires","Other (Except Manufacturing)","Autres (sauf fabrication)
","Tonnes",0.39,1
2022,31558,"RTD Canada Inc","RTD Canada","465 Fraser View Place","Delta","BC","49.1598","-122.95173",1983.00,3121,"Beverage manufacturing","Fabrication de boissons",312120,"Breweries","Brasseries","Other Manufacturing","Autres fabrication
","Tonnes",53.76,1
2022,31595,"Keyera Corp","Wapiti Sour Gas Processing Plant","","Grand Prairie ","AB","54.80878","-119.05879",1983.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211110,"Oil and gas extraction (except oil sands)","Extraction de pétrole et de gaz (à l'exception des sables bitumineux)","Conventional Oil and Gas extraction","Extraction de pétrole par des méthodes classiques
","Tonnes",2.294e-03,1
2022,31764,"City of Corner Brook","Basin G","5 Park Street","Corner Brook","NL","48.9522","-57.9452",1983.00,9139,"Other local, municipal and regional public administration","Autres services des administrations publiques locales, municipales et régionales",913910,"Other local, municipal and regional public administration","Autres services des administrations publiques locales, municipales et régionales","Other (Except Manufacturing)","Autres (sauf fabrication)
","Tonnes",30.90,1
2022,31967,"The Corporation of the Town of Bradford West Gwillimbury","BWG Wastewater Treatment Plant","225 Dissette Street","Bradford","ON","44.12238","-79.55853",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",88.31,1
2022,31976,"Osisko Mining inc","Projet Windfall","km 115 route 6000 Route","Lebel-sur-Quévillon","QC","49.07332","-75.65083",1983.00,2131,"Support activities for mining, and oil and gas extraction","Activités de soutien à l'extraction minière, pétrolière et gazière",213119,"Other support activities for mining","Autres activités de soutien à l'extraction minière","Other (Except Manufacturing)","Autres (sauf fabrication)
","Tonnes",0.45,1
2022,31978,"Capital Regional District","McLoughlin Point Wastewater Treatment Plant","337 Victoria View Road","Esquimalt","BC","48.42058","-123.3975",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1135.00,3
2022,33819,"Puregold Mine Inc","Puregold Mine","2 Mine Street","Madsen","ON","50.96764","-93.91802",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212220,"Gold and silver ore mining","Extraction de minerais d'or et d'argent","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",153.52,1
