XCoord;YCoord;OBJECTID;SCAT_CLASS_EN;SCAT_CLASS_FR;PROVINCEEXTENT;SHAPE_LENGTH;CREATEDBY
-14625467.21;6868893.858;3169;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1365.340122;ECCC
-14625981.44;6868733.11;3170;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;393.447388;ECCC
-14625874.51;6868353.178;3171;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;432.518517;ECCC
-14625639.65;6867907.861;3172;Bedrock Cliff/Vertical;Falaise rocheuse;BC;753.889905;ECCC
-14626789.89;6866956.84;3173;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2544.191185;ECCC
-14628014.76;6866325.707;3174;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;356.927257;ECCC
-14627959.37;6866084.086;3175;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;322.888989;ECCC
-14628231.79;6865795.451;3176;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;766.800844;ECCC
-14628309.67;6865298.535;3177;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;646.442003;ECCC
-14627842.85;6863971.544;3178;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1839.843944;ECCC
-14628682.54;6864593.087;3179;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1683.889094;ECCC
-14624981.23;6866100.431;3180;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2734.415536;ECCC
-14624241.06;6867129.726;3181;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1321.983192;ECCC
-14623348.28;6868313.496;3182;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;931.203019;ECCC
-14622572.94;6867166.395;3183;Bedrock Cliff/Vertical;Falaise rocheuse;BC;2059.134616;ECCC
-14622052.28;6867512.666;3184;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2739.910459;ECCC
-14622194.72;6869111.224;3185;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;514.528756;ECCC
-14622218.52;6869723.97;3186;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;729.72333;ECCC
-14622373.55;6870554.832;3187;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1051.895338;ECCC
-14622965.28;6872297.22;3188;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2832.182666;ECCC
-14623821.93;6874223.675;3189;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1535.3155;ECCC
-14624016.75;6875644.645;3190;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1387.30345;ECCC
-14627493.31;6878094.869;3191;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;402.153089;ECCC
-14627297.34;6877815.144;3192;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;356.757543;ECCC
-14627395.23;6877491.873;3193;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;471.647749;ECCC
-14627197.1;6877117.486;3194;Bedrock Cliff/Vertical;Falaise rocheuse;BC;588.310475;ECCC
-14627271.32;6876594.474;3195;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;568.319703;ECCC
-14627306.11;6876263.344;3196;Boulder Beach or Bank;Plage ou berge de blocs;BC;254.039402;ECCC
-14627222.65;6876020.595;3197;Bedrock Cliff/Vertical;Falaise rocheuse;BC;332.551291;ECCC
-14627408.44;6875810.968;3198;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;265.768265;ECCC
-14628059.39;6875317.939;3199;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;347.480529;ECCC
-14611414.92;6881971;3200;Bedrock Platform;Plate-forme rocheuse;BC;515.444525;ECCC
-14612038.81;6881585.239;3201;Bedrock Platform;Plate-forme rocheuse;BC;3045.870274;ECCC
-14609335.15;6879531.653;3202;Bedrock Platform;Plate-forme rocheuse;BC;2621.907947;ECCC
-14609818.82;6881190.133;3203;Bedrock Platform;Plate-forme rocheuse;BC;2234.680102;ECCC
-14610155.99;6877301.692;3204;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;3825.454342;ECCC
-14611510.27;6875895.968;3205;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2661.959761;ECCC
-14612570.86;6875244.33;3206;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;611.138975;ECCC
-14613029.64;6873653.767;3207;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;4336.347389;ECCC
-14614603.21;6872419.423;3208;Bedrock Platform;Plate-forme rocheuse;BC;641.374793;ECCC
-14615120.99;6872135.503;3209;Boulder Beach or Bank;Plage ou berge de blocs;BC;610.858214;ECCC
-14615682.33;6871183.399;3210;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1666.626012;ECCC
-14616472.79;6870162.857;3211;Bedrock Cliff/Vertical;Falaise rocheuse;BC;1038.715681;ECCC
-14616719.61;6869346.872;3212;Boulder Beach or Bank;Plage ou berge de blocs;BC;707.554345;ECCC
-14616754.77;6868802.469;3213;Bedrock Cliff/Vertical;Falaise rocheuse;BC;478.487342;ECCC
-14616684.31;6868232.021;3214;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;791.237144;ECCC
-14616727.19;6867616.146;3215;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;604.54907;ECCC
-14616599.4;6867188.547;3216;Bedrock Cliff/Vertical;Falaise rocheuse;BC;476.440369;ECCC
-14617102.2;6866493.942;3217;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2515.038296;ECCC
-14618441.91;6865100.691;3218;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1170.641256;ECCC
-14617777.92;6865408.355;3219;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;361.665701;ECCC
-14619179.86;6864506.542;3220;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;861.487135;ECCC
-14618959.58;6863835.157;3221;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;426.94663;ECCC
-14619097.76;6864051.046;3222;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;320.937673;ECCC
-14618702.67;6864017.659;3223;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;448.517471;ECCC
-14618515.77;6864284.696;3224;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;283.634623;ECCC
-14618459.37;6864530.041;3225;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;534.569802;ECCC
-14618133.68;6864528.369;3226;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;505.636399;ECCC
-14617993.98;6864754.273;3227;Boulder Beach or Bank;Plage ou berge de blocs;BC;332.999421;ECCC
-14617570.07;6864561.905;3228;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;671.45262;ECCC
-14617818.39;6864714.119;3229;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;247.704338;ECCC
-14617142.62;6864659.361;3230;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;319.741433;ECCC
-14616954.94;6864864;3231;Boulder Beach or Bank;Plage ou berge de blocs;BC;318.469316;ECCC
-14616798.22;6865257.317;3232;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;550.207445;ECCC
-14616548.6;6865460.309;3233;Boulder Beach or Bank;Plage ou berge de blocs;BC;250.832845;ECCC
-14616355.31;6865359.802;3234;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;417.131259;ECCC
-14616026.29;6865327.426;3235;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;366.682732;ECCC
-14615734.51;6865596.453;3236;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;622.904001;ECCC
-14616015.58;6866491.551;3237;Bedrock Cliff/Vertical;Falaise rocheuse;BC;246.138923;ECCC
-14615568.65;6866107.536;3238;Bedrock Cliff/Vertical;Falaise rocheuse;BC;458.142732;ECCC
-14615352.68;6866488.41;3239;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;608.027703;ECCC
-14615287.76;6867286.911;3240;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2213.196388;ECCC
-14615558.39;6868439.029;3241;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;472.480042;ECCC
-14615407.54;6868783.573;3242;Bedrock Cliff/Vertical;Falaise rocheuse;BC;296.661155;ECCC
-14614516.88;6868996.058;3243;Bedrock Platform;Plate-forme rocheuse;BC;825.201272;ECCC
-14612793.47;6870914.138;3244;Bedrock Cliff/Vertical;Falaise rocheuse;BC;247.476312;ECCC
-14613018.36;6870597.181;3245;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;623.275076;ECCC
-14612429.24;6870990.378;3246;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;563.001175;ECCC
-14612053.17;6871165.276;3247;Bedrock Cliff/Vertical;Falaise rocheuse;BC;349.512212;ECCC
-14611772.94;6871376.097;3248;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;374.9982;ECCC
-14611526.73;6871507.149;3249;Bedrock Platform;Plate-forme rocheuse;BC;261.00628;ECCC
-14611243.56;6871486.926;3250;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;630.68593;ECCC
-14613790.91;6868583.113;3251;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1395.442716;ECCC
-14613878.7;6867841.514;3252;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1083.243156;ECCC
-14614315.82;6867452.293;3253;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;333.854097;ECCC
-14614336;6866661.074;3254;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;847.063465;ECCC
-14614140.51;6867180.241;3255;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;513.020668;ECCC
-14614400.64;6866338.129;3256;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;496.422818;ECCC
-14613085.55;6866769.953;3257;Boulder Beach or Bank;Plage ou berge de blocs;BC;1383.478141;ECCC
-14613948.49;6866329.036;3258;Pebble/Cobble Beach or Bank;Plage ou berge de cailloux/galet;BC;589.958627;ECCC
-14610790.66;6867773.862;3259;Bedrock Platform;Plate-forme rocheuse;BC;405.432219;ECCC
-14617707.1;6860427.47;3260;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;517.946924;ECCC
-14618248.96;6859179.007;3261;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;746.527532;ECCC
-14618791.97;6859285.507;3262;Sand Tidal Flat;Estran sableux;BC;652.789846;ECCC
-14618104.89;6859656.099;3263;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;663.239955;ECCC
-14617754.32;6859931.816;3264;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;699.681454;ECCC
-14617439.8;6860640.818;3265;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;327.244757;ECCC
-14617415.54;6860879.17;3266;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;461.426116;ECCC
-14619279.84;6859209.286;3267;Boulder Beach or Bank;Plage ou berge de blocs;BC;619.902561;ECCC
-14619975.78;6860924.141;3268;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;3444.737505;ECCC
-14620473.62;6862531.982;3269;Boulder Beach or Bank;Plage ou berge de blocs;BC;318.975972;ECCC
-14620949.54;6863626.13;3270;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2449.460757;ECCC
-14621782.56;6864176.317;3271;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;265.490122;ECCC
-14622408.35;6865359.539;3272;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;650.0514;ECCC
-14622184.16;6864195.694;3273;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1246.838952;ECCC
-14622322.14;6864896.398;3274;Bedrock Cliff/Vertical;Falaise rocheuse;BC;516.540037;ECCC
-14622430.39;6864120.459;3275;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;715.801327;ECCC
-14621914.98;6864318.092;3276;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;265.428952;ECCC
-14622168.79;6863864.713;3277;Boulder Beach or Bank;Plage ou berge de blocs;BC;457.503351;ECCC
-14622039.08;6863622.793;3278;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;491.133131;ECCC
-14622670.9;6863526.106;3279;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;961.640483;ECCC
-14623803.41;6863053.669;3280;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2990.702258;ECCC
-14622765.8;6862962.213;3281;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1833.20136;ECCC
-14621904.28;6862780.497;3282;Boulder Beach or Bank;Plage ou berge de blocs;BC;346.895517;ECCC
-14621675.64;6862104.422;3283;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;247.580358;ECCC
-14621804.3;6862523.3;3284;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;248.751348;ECCC
-14621686.96;6862340.225;3285;Boulder Beach or Bank;Plage ou berge de blocs;BC;247.581432;ECCC
-14621513.83;6861933.219;3286;Bedrock Cliff/Vertical;Falaise rocheuse;BC;248.210505;ECCC
-14621302.44;6861739.872;3287;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;332.487674;ECCC
-14621201.34;6861240.122;3288;Boulder Beach or Bank;Plage ou berge de blocs;BC;745.08994;ECCC
-14621309.34;6860361.656;3289;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1123.349011;ECCC
-14621541.97;6859635.457;3290;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;620.08202;ECCC
-14621510.27;6859373.763;3291;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;246.971385;ECCC
-14612318.64;6851821.485;3292;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;350.796004;ECCC
-14621932.86;6859147.287;3293;Marsh;Marais;BC;1266.36469;ECCC
-14621254.53;6858915.492;3294;Bedrock Cliff/Vertical;Falaise rocheuse;BC;291.550701;ECCC
-14621510.43;6858721.236;3295;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;610.00999;ECCC
-14621042.53;6858538.932;3296;Bedrock Cliff/Vertical;Falaise rocheuse;BC;459.476813;ECCC
-14620748.02;6858294.251;3297;Boulder Beach or Bank;Plage ou berge de blocs;BC;336.99595;ECCC
-14620635.25;6857644.822;3298;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1106.956404;ECCC
-14620470.5;6857113.158;3299;Bedrock Cliff/Vertical;Falaise rocheuse;BC;247.080678;ECCC
-14620583.59;6856993.448;3300;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;247.633234;ECCC
-14620272.25;6856793.735;3301;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;583.444512;ECCC
-14620367.31;6856846.775;3302;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;322.895122;ECCC
-14620641.03;6856777.21;3303;Boulder Beach or Bank;Plage ou berge de blocs;BC;259.022051;ECCC
-14620985.43;6856499.087;3304;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1038.006296;ECCC
-14620759.03;6856221.781;3305;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;459.156437;ECCC
-14621670.02;6855681.907;3306;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1581.881905;ECCC
-14621160.3;6856091.314;3307;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;694.990205;ECCC
-14620953.08;6855581.888;3308;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1359.154698;ECCC
-14620522.13;6855579.243;3309;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;341.796129;ECCC
-14620587.23;6855289.771;3310;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;362.776148;ECCC
-14620398.59;6855229.732;3311;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;289.746891;ECCC
-14619997.83;6855034.781;3312;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1212.191122;ECCC
-14620013.38;6854504.417;3313;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;398.607437;ECCC
-14619894.82;6854269.665;3314;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;252.254693;ECCC
-14619614.51;6853783.721;3315;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;979.950016;ECCC
-14619115.63;6852393.79;3316;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;2666.068549;ECCC
-14618844.55;6850624.788;3317;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;2523.230267;ECCC
-14618657.34;6851645.33;3318;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;1111.022619;ECCC
-14618506.88;6852866.181;3319;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;505.802703;ECCC
-14618473.2;6853799.92;3320;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;1626.613402;ECCC
-14618692.96;6852364.21;3321;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;660.634994;ECCC
-14618320.83;6854664.723;3322;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;793.668601;ECCC
-14616944.72;6854857.364;3323;Bedrock Cliff/Vertical;Falaise rocheuse;BC;767.153063;ECCC
-14615676.13;6853286.753;3324;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;497.686709;ECCC
-14615966.47;6853170.2;3325;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;523.237282;ECCC
-14615759.88;6852932.144;3326;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;340.020568;ECCC
-14616734.05;6853566.852;3327;Boulder Beach or Bank;Plage ou berge de blocs;BC;2047.547148;ECCC
-14616301.15;6852293.978;3328;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;745.066305;ECCC
-14615863.61;6851888.809;3329;Boulder Beach or Bank;Plage ou berge de blocs;BC;619.576109;ECCC
-14596961.2;6841306.118;3330;Boulder Beach or Bank;Plage ou berge de blocs;BC;805.304386;ECCC
-14596642.87;6840792.945;3331;Bedrock Cliff/Vertical;Falaise rocheuse;BC;619.785762;ECCC
-14596643.13;6839815.443;3332;Boulder Beach or Bank;Plage ou berge de blocs;BC;1382.390988;ECCC
-14596440.72;6838880.033;3333;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;904.781236;ECCC
-14596111.21;6839168.909;3334;Boulder Beach or Bank;Plage ou berge de blocs;BC;348.241779;ECCC
-14595755.37;6839569.747;3335;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;852.599012;ECCC
-14595319.91;6839638.912;3336;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;367.694102;ECCC
-14595066.44;6839731.311;3337;Bedrock Platform;Plate-forme rocheuse;BC;255.413131;ECCC
-14594483.93;6840088.687;3338;Boulder Beach or Bank;Plage ou berge de blocs;BC;1290.106079;ECCC
-14593400.79;6840828.244;3339;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2329.144558;ECCC
-14592276.39;6839373.445;3340;Boulder Beach or Bank;Plage ou berge de blocs;BC;562.393504;ECCC
-14591813.42;6839155.86;3341;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;732.749005;ECCC
-14591230.76;6839566.57;3342;Boulder Beach or Bank;Plage ou berge de blocs;BC;403.182718;ECCC
-14590000.13;6839959.109;3343;Boulder Beach or Bank;Plage ou berge de blocs;BC;657.90401;ECCC
-14589474.36;6840374.129;3344;Bedrock Cliff/Vertical;Falaise rocheuse;BC;938.825043;ECCC
-14589131.4;6840751.31;3345;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;430.079898;ECCC
-14589101.2;6840490.735;3346;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;250.401945;ECCC
-14588542.19;6840333.91;3347;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1213.922912;ECCC
-14588017.42;6840375.365;3348;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;330.377535;ECCC
-14587398.42;6841218.673;3349;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;2071.913001;ECCC
-14586667.03;6842049.532;3350;Bedrock Platform;Plate-forme rocheuse;BC;541.456151;ECCC
-14585967.85;6842079.922;3351;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1963.819941;ECCC
-14601056.82;6843492.825;3352;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;250.42504;ECCC
-14601239.39;6843341.172;3353;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;259.849524;ECCC
-14603090.8;6841990.317;3354;Mixed and Coarse Sediment Tidal Flat;Estran de sédiments mixtes et grossiers;BC;459.027814;ECCC
-14602932.61;6841508.226;3355;Bedrock Platform;Plate-forme rocheuse;BC;894.537124;ECCC
-14603136.1;6841197.384;3356;Bedrock Platform;Plate-forme rocheuse;BC;277.220219;ECCC
-14602037.09;6841296.166;3357;Bedrock Platform;Plate-forme rocheuse;BC;295.427752;ECCC
-14601852.93;6841834.449;3358;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;538.353274;ECCC
-14601873.37;6841646.141;3359;Bedrock Platform;Plate-forme rocheuse;BC;455.191119;ECCC
-14601664.02;6841856.375;3360;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;818.288653;ECCC
-14592514.58;6840100.91;3361;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;1248.660878;ECCC
-14591534.07;6839595.603;3362;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;558.535947;ECCC
-14591395.46;6839742.159;3363;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;354.196713;ECCC
-14590843.74;6839782.113;3364;Bedrock Platform;Plate-forme rocheuse;BC;1005.004932;ECCC
-14590364.76;6839708.727;3365;Mixed Sediment Beach or Bank;Plage ou berge de sédiments mixtes;BC;403.60756;ECCC
-14590257.88;6839935.417;3366;Bedrock Platform;Plate-forme rocheuse;BC;299.853248;ECCC
-14590076.77;6840005.268;3367;Bedrock Platform;Plate-forme rocheuse;BC;308.922591;ECCC
-14590299.11;6840005.348;3368;Bedrock Platform;Plate-forme rocheuse;BC;370.275588;ECCC
-14590128.63;6840127.923;3369;Bedrock Platform;Plate-forme rocheuse;BC;245.719538;ECCC
-14586375.73;6842551.667;3370;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;377.788169;ECCC
-14586726.64;6842113.672;3371;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;442.493622;ECCC
-14586459.39;6842533.896;3372;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;372.726284;ECCC
-14585325.99;6841982.434;3373;Bedrock Sloping/Ramp;Rampe/Pente rocheuse;BC;362.274728;ECCC
